t,value
1621477378,0.0010416666666666667
1621477408,0.0010416666666666667
1621477438,0.0010416666666666667
1621477468,0.0010416666666666667
1621477498,0.0010416666666666667
1621477528,0.0010416666666666667
1621477558,0.0010416666666666667
1621477588,0.0010416666666666667
1621477618,0.0010416666666666667
1621477648,0.0010416666666666667
1621477678,0.0010416666666666667
1621477708,0.0010416666666666667
1621477738,0.0010416666666666667
1621477768,0.0010416666666666667
1621477798,0.0010416666666666667
1621477828,0.0010416666666666667
1621477858,0.0010416666666666667
1621477888,0.0010416666666666667
1621477918,0.0010416666666666667
1621477948,0.0010416666666666667
1621477978,0.0010416666666666667
1621478008,0.0010416666666666667
1621478038,0.0010416666666666667
1621478068,0.0010416666666666667
1621478098,0.0010416666666666667
1621478128,0.0010416666666666667
1621478158,0.0010416666666666667
1621478188,0.0010416666666666667
1621478218,0.0010416666666666667
1621478248,0.0010416666666666667
1621478278,0.0010416666666666667
1621478308,0.0010416666666666667
1621478338,0.0010416666666666667
1621478368,0.0010416666666666667
1621478398,0.0010416666666666667
1621478428,0.0010416666666666667
1621478458,0.0010416666666666667
1621478488,0.0010416666666666667
1621478518,0.0010416666666666667
1621478548,0.0010416666666666667
1621478578,0.0010416666666666667
1621478608,0.0010416666666666667
1621478638,0.0010416666666666667
1621478668,0.0010416666666666667
1621478698,0.0010416666666666667
1621478728,0.0010416666666666667
1621478758,0.0010416666666666667
1621478788,0.0010416666666666667
1621478818,0.0010416666666666667
1621478848,0.0010416666666666667
1621478878,0.0010416666666666667
1621478908,0.0010416666666666667
1621478938,0.0010416666666666667
1621478968,0.0010416666666666667
1621478998,0.0010416666666666667
1621479028,0.0010416666666666667
1621479058,0.0010416666666666667
1621479088,0.0010416666666666667
1621479118,0.0010723039215686275
1621479148,0.0011335784313725491
1621479178,0.0011488970588235295
1621479208,0.0011488970588235295
1621519414,0.004319852941176471
1621519444,0.004319852941176471
1621519474,0.004319852941176471
1621519504,0.004319852941176471
1621519534,0.004319852941176471
1621519564,0.004319852941176471
1621519594,0.004319852941176471
1621519624,0.004319852941176471
1621519654,0.004319852941176471
1621519684,0.004319852941176471
1621519714,0.004319852941176471
1621519744,0.004319852941176471
1621519774,0.004319852941176471
1621519804,0.004319852941176471
1621519834,0.004319852941176471
1621519864,0.004319852941176471
1621519894,0.004319852941176471
1621519924,0.0043504901960784315
1621519954,0.0043504901960784315
1621519984,0.004365808823529412
1621520014,0.004365808823529412
1621520044,0.004365808823529412
1621520074,0.004365808823529412
1621520104,0.004365808823529412
1621520134,0.004365808823529412
1621520164,0.004365808823529412
1621520194,0.004365808823529412
1621520224,0.004365808823529412
1621520254,0.004365808823529412
1621520284,0.004365808823529412
1621520314,0.004365808823529412
1621520344,0.004365808823529412
1621520374,0.004365808823529412
1621520404,0.004365808823529412
1621520434,0.004365808823529412
1621520464,0.004365808823529412
1621520494,0.004365808823529412
1621520524,0.004365808823529412
1621520554,0.004365808823529412
1621520584,0.004365808823529412
1621520614,0.004365808823529412
1621520644,0.004365808823529412
1621520674,0.004365808823529412
1621520704,0.004365808823529412
1621520734,0.004365808823529412
1621520764,0.004365808823529412
1621520794,0.004365808823529412
1621520824,0.004365808823529412
1621520854,0.004365808823529412
1621520884,0.004365808823529412
1621520914,0.004365808823529412
1621520944,0.004365808823529412
1621520974,0.004365808823529412
1621557639,0.004381127450980392
1621557669,0.004381127450980392
1621557699,0.004381127450980392
1621557729,0.004381127450980392
1621557759,0.004381127450980392
1621557789,0.004381127450980392
1621557819,0.004381127450980392
1621557849,0.004381127450980392
1621557879,0.004381127450980392
1621557909,0.004381127450980392
1621557939,0.004381127450980392
1621557969,0.004381127450980392
1621557999,0.004381127450980392
1621558029,0.004381127450980392
1621558059,0.004381127450980392
1621558089,0.004381127450980392
1621558119,0.004381127450980392
1621558149,0.004381127450980392
1621558179,0.004381127450980392
1621558209,0.004381127450980392
1621558239,0.004381127450980392
1621558269,0.004381127450980392
1621558299,0.004381127450980392
1621558329,0.004381127450980392
1621558359,0.004381127450980392
1621558389,0.004381127450980392
1621558419,0.004381127450980392
1621558449,0.004381127450980392
1621558479,0.004381127450980392
1621558509,0.004381127450980392
1621558539,0.004381127450980392
1621558569,0.004381127450980392
1621558599,0.004381127450980392
1621558629,0.004381127450980392
1621558659,0.004381127450980392
1621558689,0.004381127450980392
1621558719,0.004381127450980392
1621558749,0.004381127450980392
1621558779,0.004381127450980392
1621558809,0.004381127450980392
1621558839,0.004381127450980392
1621558869,0.004381127450980392
1621558899,0.004381127450980392
1621558929,0.004381127450980392
1621558959,0.004381127450980392
1621558989,0.004381127450980392
1621559019,0.004381127450980392
1621559049,0.004381127450980392
1621559079,0.004381127450980392
1621559109,0.004381127450980392
1621559139,0.004381127450980392
1621559169,0.004381127450980392
1621559199,0.004381127450980392
1621559229,0.004381127450980392
1621559259,0.004381127450980392
1621559289,0.004381127450980392
1621559319,0.004381127450980392
1621559349,0.004381127450980392
1621559379,0.004381127450980392
1621559409,0.004381127450980392
1621559439,0.004381127450980392
1621559469,0.004381127450980392
1621559499,0.004381127450980392
1621559529,0.004381127450980392
1621559559,0.004381127450980392
1621559589,0.004381127450980392
1621559619,0.004381127450980392
1621559649,0.004381127450980392
1621559679,0.004381127450980392
1621559709,0.004381127450980392
1621559739,0.004381127450980392
1621559769,0.004381127450980392
1621559799,0.004381127450980392
1621559829,0.004381127450980392
1621559859,0.004381127450980392
1621559889,0.004381127450980392
1621559919,0.004381127450980392
1621559949,0.004381127450980392
1621559979,0.004411764705882353
1621560009,0.004411764705882353
1621560039,0.004427083333333333
1621560069,0.004427083333333333
1621560099,0.004427083333333333
1621560129,0.004427083333333333
1621560159,0.004427083333333333
1621560189,0.004427083333333333
1621560219,0.004427083333333333
1621560249,0.004427083333333333
1621560279,0.004427083333333333
1621560309,0.004427083333333333
1621560339,0.004427083333333333
1621560369,0.004427083333333333
1621560399,0.004427083333333333
1621560429,0.004427083333333333
1621560459,0.004427083333333333
1621560489,0.004427083333333333
1621560519,0.004427083333333333
1621560549,0.004427083333333333
1621560579,0.004427083333333333
1621560609,0.004427083333333333
1621560639,0.004427083333333333
1621560669,0.004427083333333333
1621560699,0.004427083333333333
1621560729,0.004427083333333333
1621560759,0.004427083333333333
1621560789,0.004427083333333333
1621560819,0.004427083333333333
1621560849,0.004427083333333333
1621560879,0.004427083333333333
1621560909,0.004427083333333333
1621560939,0.004427083333333333
1621560969,0.004427083333333333
1621560999,0.004427083333333333
1621561029,0.004427083333333333
1621561059,0.004427083333333333
1621561089,0.004427083333333333
1621561119,0.004427083333333333
1621561149,0.004427083333333333
1621561179,0.004427083333333333
1621561209,0.004427083333333333
1621561239,0.004427083333333333
1621561269,0.004427083333333333
1621561299,0.004427083333333333
1621561329,0.004427083333333333
1621561359,0.004427083333333333
1621561389,0.004427083333333333
1621561419,0.004427083333333333
1621561449,0.004427083333333333
1621561479,0.004427083333333333
1621561509,0.0044424019607843136
1621561539,0.0044424019607843136
1621561569,0.0044424019607843136
1621561599,0.0044424019607843136
1621561629,0.0044424019607843136
1621561659,0.0044424019607843136
1621561689,0.0044424019607843136
